,Income,NumWebVisitsMonth,TotalChild,Basic,Graduation,Master,PhD,Married,Single,1,1950,1960,1970,1980,1990
1186,40211.0,8,2,0,1,0,0,1,0,1,0,0,0,1,0
1187,33438.0,5,2,0,0,0,1,0,0,1,1,0,0,0,0
1188,75032.0,3,1,0,0,0,1,1,0,1,1,0,0,0,0
1189,61284.0,6,0,0,0,0,1,0,1,0,1,0,0,0,0
1190,22518.0,5,1,0,1,0,0,1,0,1,0,0,0,1,0
1191,54730.0,4,1,0,0,1,0,1,0,1,0,0,1,0,0
1192,38452.0,7,2,0,0,1,0,1,0,1,1,0,0,0,0
1193,44421.0,8,2,0,1,0,0,0,0,1,0,0,1,0,0
1194,38197.0,5,1,0,0,0,1,1,0,1,0,0,0,1,0
1195,41986.0,4,1,0,1,0,0,0,0,1,0,0,1,0,0
1196,28427.0,8,1,0,1,0,0,1,0,1,0,0,0,1,0
1197,37395.0,6,1,0,0,0,1,1,0,1,0,0,1,0,0
1198,64722.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1199,55249.0,3,1,0,0,1,0,1,0,1,1,0,0,0,0
1200,84906.0,2,0,0,1,0,0,1,0,0,0,0,1,0,0
1201,28691.0,8,1,0,1,0,0,1,0,1,0,0,0,1,0
1202,44213.0,6,2,0,1,0,0,0,1,1,1,0,0,0,0
1203,25707.0,7,1,1,0,0,0,0,1,1,0,0,0,1,0
1204,59062.0,4,3,0,0,0,1,1,0,1,0,1,0,0,0
1205,76624.0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
1206,66000.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1207,27683.0,8,1,0,0,0,1,1,0,1,0,0,1,0,0
1208,7500.0,9,1,1,0,0,0,0,1,1,0,0,0,0,1
1209,40521.0,5,2,0,1,0,0,1,0,1,0,1,0,0,0
1210,20427.0,8,1,0,0,0,1,1,0,1,0,0,1,0,0
1211,65106.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1212,69969.0,3,0,0,0,0,1,1,0,0,0,1,0,0,0
1213,67433.0,4,2,0,1,0,0,1,0,1,1,0,0,0,0
1214,77766.0,6,1,0,0,0,1,1,0,1,0,1,0,0,0
1215,74716.0,4,1,0,1,0,0,1,0,1,0,0,1,0,0
1216,68118.0,6,1,0,1,0,0,0,0,1,0,1,0,0,0
1217,55158.0,7,2,0,0,0,1,1,0,1,0,0,1,0,0
1218,62972.0,6,1,0,0,0,0,1,0,1,1,0,0,0,0
1219,74190.0,2,1,0,1,0,0,1,0,1,0,0,1,0,0
1220,39356.0,6,2,0,1,0,0,1,0,1,0,0,1,0,0
1221,76653.0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
1222,35860.0,5,2,0,0,0,1,0,0,1,0,0,1,0,0
1223,90687.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
1224,73450.0,3,0,0,0,1,0,1,0,0,0,0,0,1,0
1225,31454.0,8,2,0,1,0,0,1,0,1,0,1,0,0,0
1226,47139.0,7,2,0,1,0,0,0,1,1,1,0,0,0,0
1227,83829.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1228,53378.0,8,2,0,0,0,1,1,0,1,0,1,0,0,0
1229,19656.0,7,1,0,1,0,0,1,0,1,0,0,1,0,0
1230,45579.0,6,1,0,0,0,1,1,0,1,0,0,0,0,0
1231,85485.0,2,0,0,0,0,0,0,1,0,1,0,0,0,0
1232,55956.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0
1233,64191.0,3,1,0,0,1,0,0,1,1,0,1,0,0,0
1234,38808.0,8,1,0,1,0,0,0,1,1,0,0,1,0,0
1235,57183.0,8,2,0,0,1,0,1,0,1,0,1,0,0,0
1236,23748.0,8,1,0,0,1,0,0,0,1,0,1,0,0,0
1237,66303.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1238,37368.0,6,1,0,0,1,0,1,0,1,0,0,1,0,0
1239,40800.0,7,3,0,1,0,0,1,0,1,0,1,0,0,0
1240,71847.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0
1241,46149.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1242,78687.0,2,0,0,1,0,0,1,0,0,0,0,0,1,0
1243,49118.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0
1244,37633.0,9,2,0,0,0,1,1,0,1,1,0,0,0,0
1245,39767.0,8,0,0,0,1,0,1,0,0,1,0,0,0,0
1246,26997.0,7,0,1,0,0,0,1,0,0,1,0,0,0,0
1247,33986.0,7,1,0,1,0,0,0,0,1,0,0,1,0,0
1248,57091.0,7,1,0,0,0,1,1,0,1,0,0,1,0,0
1249,46831.0,4,2,0,0,0,0,1,0,1,0,1,0,0,0
1250,83151.0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
1251,52531.0,6,0,0,1,0,0,1,0,0,0,0,1,0,0
1252,15759.0,7,0,0,1,0,0,1,0,0,1,0,0,0,0
1253,22804.0,9,1,0,1,0,0,0,1,1,0,0,1,0,0
1254,43050.0,5,1,0,0,0,0,1,0,1,0,0,1,0,0
1255,42997.0,7,2,0,0,0,1,0,1,1,0,0,1,0,0
1256,48918.0,4,2,0,0,0,1,0,1,1,0,1,0,0,0
1257,60033.0,2,1,0,0,1,0,1,0,1,1,0,0,0,0
1258,34043.0,9,1,0,0,0,1,1,0,1,0,0,1,0,0
1259,57811.0,5,1,0,1,0,0,1,0,1,0,1,0,0,0
1260,78569.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1261,7500.0,6,2,0,1,0,0,0,1,1,0,0,1,0,0
1262,94384.0,2,0,0,1,0,0,1,0,0,1,0,0,0,0
1263,23148.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0
1264,44267.0,9,2,0,1,0,0,0,0,1,0,0,1,0,0
1265,71626.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0
1266,60894.0,7,1,0,1,0,0,1,0,1,0,1,0,0,0
1267,50200.0,8,2,0,1,0,0,1,0,1,0,0,1,0,0
1268,81051.0,2,0,0,0,0,1,1,0,0,0,1,0,0,0
1269,65169.0,6,0,0,1,0,0,1,0,0,0,0,0,1,0
1270,59868.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1271,65695.0,4,1,0,0,0,1,1,0,1,0,1,0,0,0
1272,64857.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0
1273,45143.0,7,1,0,0,1,0,1,0,1,0,1,0,0,0
1274,74805.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0
1275,59060.0,4,1,0,0,0,0,1,0,1,0,0,0,1,0
1276,27238.0,9,2,0,0,0,1,0,1,1,0,1,0,0,0
1277,47009.0,4,1,0,1,0,0,1,0,1,0,1,0,0,0
1278,46094.0,7,2,0,0,0,0,1,0,1,0,0,1,0,0
1279,40321.0,7,2,0,1,0,0,1,0,1,0,0,1,0,0
1280,37235.0,4,1,0,1,0,0,1,0,1,0,0,0,1,0
1281,81843.0,3,0,0,0,1,0,1,0,0,0,1,0,0,0
1282,46692.0,6,1,0,0,1,0,1,0,1,1,0,0,0,0
1283,77382.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1284,37774.0,9,2,0,1,0,0,0,1,1,0,0,1,0,0
1285,18393.0,8,1,1,0,0,0,1,0,1,0,0,1,0,0
1286,72828.0,7,1,0,0,1,0,1,0,1,0,1,0,0,0
1287,24711.0,7,0,0,1,0,0,1,0,0,0,0,0,1,0
1288,45503.0,5,1,0,0,0,1,1,0,1,0,0,1,0,0
1289,71604.0,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1290,27244.0,7,1,0,1,0,0,1,0,1,0,0,1,0,0
1291,48752.0,9,2,0,1,0,0,1,0,1,0,1,0,0,0
1292,71434.0,4,1,0,1,0,0,1,0,1,0,1,0,0,0
1293,90842.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1294,88097.0,9,1,0,0,1,0,1,0,1,0,0,1,0,0
1295,51948.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1296,71853.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1297,35876.0,6,0,0,0,1,0,1,0,0,0,0,0,1,0
1298,40049.0,6,1,0,1,0,0,0,0,1,1,0,0,0,0
1299,39660.0,9,1,0,1,0,0,0,1,1,0,0,0,1,0
1300,50127.0,6,1,0,1,0,0,1,0,1,0,1,0,0,0
1301,43263.0,5,1,0,0,1,0,1,0,1,0,0,1,0,0
1302,62845.0,8,2,0,0,1,0,1,0,1,0,0,0,0,0
1303,18929.0,6,0,0,1,0,0,1,0,0,0,0,0,0,1
1304,24367.0,9,1,1,0,0,0,0,1,1,0,0,0,1,0
1305,33249.0,6,1,0,1,0,0,0,1,1,0,0,1,0,0
1306,26887.0,6,1,0,0,0,0,1,0,1,1,0,0,0,0
1307,50150.0,5,0,0,0,0,1,1,0,0,0,0,0,1,0
1308,62061.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1309,85696.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1310,76542.0,2,0,0,0,0,1,1,0,0,1,0,0,0,0
1311,70515.0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
1312,18227.0,8,1,0,1,0,0,1,0,1,0,0,0,1,0
1313,69139.0,4,1,0,1,0,0,1,0,1,0,1,0,0,0
1314,69109.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0
1315,69627.0,5,1,0,1,0,0,0,1,1,0,1,0,0,0
1316,38136.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1317,62159.0,4,0,0,0,0,1,0,1,0,0,0,0,0,0
1318,80695.0,2,0,0,1,0,0,0,1,0,0,1,0,0,0
1319,33316.0,6,2,0,0,1,0,0,1,1,0,0,1,0,0
1320,58554.0,7,2,0,1,0,0,1,0,1,0,1,0,0,0
1321,17256.0,8,1,1,0,0,0,1,0,1,0,0,0,0,1
1322,53034.0,8,2,0,1,0,0,0,0,1,0,0,1,0,0
1323,52203.0,6,0,0,0,0,0,1,0,0,1,0,0,0,0
1324,59601.0,8,1,0,0,0,0,0,0,1,0,0,1,0,0
1325,75154.0,3,1,0,0,1,0,0,1,1,1,0,0,0,0
1326,47025.0,6,1,0,1,0,0,0,1,1,0,0,1,0,0
1327,37971.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1328,41335.0,7,1,0,0,1,0,0,0,1,0,1,0,0,0
1329,67267.0,2,1,0,1,0,0,1,0,1,1,0,0,0,0
1330,57338.0,5,1,0,1,0,0,0,1,1,0,0,1,0,0
1331,50523.0,6,2,0,0,0,0,1,0,1,0,1,0,0,0
1332,35791.0,8,3,0,0,1,0,0,1,1,0,1,0,0,0
1333,50611.0,6,1,0,0,0,1,0,0,1,0,1,0,0,0
1334,56242.0,6,1,0,0,0,1,1,0,1,0,1,0,0,0
1335,48904.0,8,1,0,1,0,0,0,1,1,0,1,0,0,0
1336,56243.0,5,3,0,1,0,0,0,1,1,0,0,1,0,0
1337,21355.0,6,1,0,1,0,0,1,0,1,0,0,0,1,0
1338,57420.0,7,1,0,0,1,0,1,0,1,0,0,1,0,0
1339,46390.0,7,1,0,0,1,0,0,0,1,1,0,0,0,0
1340,54342.0,6,2,0,0,0,0,1,0,1,1,0,0,0,0
1341,20895.0,9,1,0,1,0,0,1,0,1,0,0,1,0,0
1342,92344.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1343,26907.0,7,2,0,0,0,0,1,0,1,0,0,1,0,0
1344,44964.0,8,2,0,1,0,0,1,0,1,0,0,0,1,0
1345,75507.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0
1346,53761.0,5,2,0,0,1,0,1,0,1,0,0,1,0,0
1347,22682.0,4,1,0,1,0,0,1,0,1,0,0,1,0,0
1348,38887.0,7,1,0,0,0,1,1,0,1,0,0,1,0,0
1349,41658.0,4,2,0,0,0,0,0,1,1,0,0,1,0,0
1350,29791.0,5,1,0,0,0,1,1,0,1,0,0,1,0,0
1351,63915.0,5,2,0,0,1,0,1,0,1,1,0,0,0,0
1352,39996.0,6,2,0,1,0,0,0,0,1,0,0,1,0,0
1353,26759.0,6,1,0,1,0,0,0,0,1,0,0,1,0,0
1354,63841.0,6,1,0,0,1,0,0,0,1,0,1,0,0,0
1355,51039.0,7,2,0,0,0,1,1,0,1,0,1,0,0,0
1356,60544.0,6,2,0,1,0,0,1,0,1,0,1,0,0,0
1357,65685.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1358,37716.0,7,1,0,1,0,0,1,0,1,1,0,0,0,0
1359,36864.0,8,1,0,1,0,0,0,1,1,1,0,0,0,0
1360,44511.0,8,1,0,0,1,0,1,0,1,0,0,1,0,0
1361,36947.0,9,2,0,0,0,1,1,0,1,0,1,0,0,0
1362,47352.0,7,1,0,0,1,0,1,0,1,1,0,0,0,0
1363,67087.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0
1364,57045.0,3,1,0,1,0,0,1,0,1,1,0,0,0,0
1365,36957.0,9,2,0,0,0,1,0,0,1,1,0,0,0,0
1366,69389.0,4,1,0,0,0,1,1,0,1,0,0,1,0,0
1367,80134.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1368,43142.0,7,2,0,0,1,0,1,0,1,0,1,0,0,0
1369,80589.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1370,34412.0,9,1,0,1,0,0,0,1,1,0,0,0,0,1
1371,57537.0,4,1,0,1,0,0,0,1,1,0,0,1,0,0
1372,22634.0,8,0,1,0,0,0,1,0,0,0,1,0,0,0
1373,51315.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1374,36026.0,6,3,0,1,0,0,1,0,1,0,0,1,0,0
1375,24639.0,6,2,0,1,0,0,1,0,1,0,0,1,0,0
1376,34578.0,6,3,0,0,0,1,1,0,1,0,0,1,0,0
1377,65704.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1378,63810.0,8,1,0,1,0,0,0,1,1,0,1,0,0,0
1379,54132.0,7,1,0,0,0,1,1,0,1,0,1,0,0,0
1380,18690.0,8,0,0,1,0,0,1,0,0,1,0,0,0,0
1381,28164.0,7,1,0,1,0,0,1,0,1,0,0,1,0,0
1382,34596.0,8,1,0,0,0,1,1,0,1,0,0,1,0,0
1383,43269.0,8,1,0,0,0,1,1,0,1,0,0,1,0,0
1384,38741.0,7,2,0,0,0,0,0,1,1,1,0,0,0,0
1385,31907.0,7,0,0,1,0,0,0,1,0,0,0,1,0,0
1386,27100.0,7,1,0,0,1,0,1,0,1,0,0,0,1,0
1387,31163.0,6,1,0,0,0,0,0,0,1,0,0,1,0,0
1388,92533.0,2,0,0,1,0,0,1,0,0,0,0,0,1,0
1389,34853.0,6,2,0,1,0,0,0,1,1,0,0,1,0,0
1390,70844.0,7,2,0,1,0,0,0,0,1,0,1,0,0,0
1391,31086.0,8,2,0,0,0,0,1,0,1,0,0,1,0,0
1392,60544.0,6,2,0,1,0,0,1,0,1,0,1,0,0,0
1393,20491.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0
1394,42523.0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
1395,39922.0,8,1,0,1,0,0,1,0,1,0,0,0,1,0
1396,33402.0,8,2,0,1,0,0,1,0,1,1,0,0,0,0
1397,36408.0,6,2,0,0,1,0,1,0,1,0,0,0,0,0
1398,21645.0,9,1,0,1,0,0,1,0,1,0,0,1,0,0
1399,78427.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1400,82657.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0
1401,51876.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1402,78041.0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
1403,52852.0,8,1,0,1,0,0,1,0,1,1,0,0,0,0
1404,70038.0,2,0,0,0,0,1,1,0,0,0,0,0,1,0
1405,69401.0,2,1,0,0,0,0,1,0,1,0,0,1,0,0
1406,46053.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1407,77343.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1408,73892.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1409,40304.0,7,1,0,0,0,1,0,1,1,0,1,0,0,0
1410,32727.0,8,0,0,0,0,1,1,0,0,0,1,0,0,0
1411,68695.0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
1412,43300.0,8,1,0,1,0,0,0,0,1,0,0,1,0,0
1413,26290.0,6,2,0,1,0,0,1,0,1,0,0,1,0,0
1414,93790.0,2,0,0,1,0,0,0,1,0,0,0,1,0,0
1415,38410.0,6,0,0,0,0,1,1,0,0,0,0,1,0,0
1416,64866.0,5,1,0,0,1,0,0,0,1,1,0,0,0,0
1417,57957.0,3,1,0,1,0,0,1,0,1,1,0,0,0,0
1418,46015.0,7,2,0,0,0,1,1,0,1,1,0,0,0,0
1419,16531.0,7,1,0,1,0,0,1,0,1,0,0,1,0,0
1420,28072.0,7,1,0,0,1,0,1,0,1,0,0,0,1,0
1421,49476.0,2,1,0,0,1,0,0,0,1,0,1,0,0,0
1422,50725.0,8,1,0,1,0,0,1,0,1,1,0,0,0,0
1423,83844.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1424,41145.0,3,2,0,0,0,1,1,0,1,1,0,0,0,0
1425,67419.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1426,23162.0,6,2,0,0,0,0,1,0,1,0,0,1,0,0
1427,34380.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1428,34704.0,5,1,0,1,0,0,0,1,1,0,1,0,0,0
1429,65148.0,4,1,0,1,0,0,1,0,1,1,0,0,0,0
1430,39898.0,7,1,0,1,0,0,1,0,1,1,0,0,0,0
1431,64857.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0
1432,59892.0,3,1,0,0,0,1,1,0,1,0,0,1,0,0
1433,41020.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0
1434,57072.0,5,1,0,0,0,1,1,0,1,0,1,0,0,0
1435,60474.0,7,1,0,1,0,0,0,1,1,0,0,1,0,0
1436,62807.0,5,1,0,1,0,0,1,0,1,0,1,0,0,0
1437,19414.0,8,1,0,0,0,0,1,0,1,0,0,0,1,0
1438,19107.0,7,1,0,1,0,0,1,0,1,0,0,0,1,0
1439,75484.0,4,1,0,0,0,0,1,0,1,0,0,1,0,0
1440,70379.0,4,1,0,0,1,0,0,1,1,0,0,1,0,0
1441,79419.0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
1442,64014.0,7,3,0,0,0,1,1,0,1,0,0,0,0,0
1443,76998.0,6,1,0,1,0,0,1,0,1,1,0,0,0,0
1444,49854.0,6,1,0,0,1,0,1,0,1,0,0,1,0,0
1445,60585.0,5,2,0,0,0,1,1,0,1,0,0,1,0,0
1446,42873.0,8,2,0,0,0,1,0,0,1,1,0,0,0,0
1447,87679.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0
1448,57867.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1449,35765.0,6,1,0,1,0,0,1,0,1,0,0,0,0,1
1450,65492.0,2,0,0,1,0,0,1,0,0,1,0,0,0,0
1451,32952.0,7,1,0,1,0,0,0,0,1,0,0,1,0,0
1452,53374.0,9,1,0,0,0,1,1,0,1,0,1,0,0,0
1453,71706.0,5,1,0,1,0,0,1,0,1,1,0,0,0,0
1454,68487.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0
1455,53253.0,5,2,0,0,1,0,1,0,1,0,0,1,0,0
1456,31163.0,6,1,0,0,0,0,0,0,1,0,0,1,0,0
1457,42014.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1458,54108.0,8,2,0,0,1,0,1,0,1,0,0,1,0,0
1459,49667.0,8,0,0,0,0,1,0,1,0,1,0,0,0,0
1460,63206.0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
1461,57136.0,6,2,0,0,1,0,1,0,1,0,0,1,0,0
1462,46772.0,8,1,0,0,0,0,1,0,1,0,0,1,0,0
1463,78931.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1464,53977.0,5,1,0,1,0,0,1,0,1,1,0,0,0,0
1465,84219.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1466,46098.0,8,2,0,0,1,0,0,1,1,0,0,1,0,0
1467,73538.0,7,1,0,1,0,0,1,0,1,0,1,0,0,0
1468,79529.0,2,0,0,1,0,0,1,0,0,0,0,0,1,0
1469,20981.0,8,0,0,0,0,0,1,0,0,0,0,1,0,0
1470,51766.0,5,1,0,1,0,0,0,1,1,0,0,0,1,0
1471,55759.0,8,1,0,1,0,0,1,0,1,0,1,0,0,0
1472,33039.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1473,37787.0,8,1,0,0,1,0,1,0,1,0,0,1,0,0
1474,27242.0,9,1,0,1,0,0,0,1,1,0,0,1,0,0
1475,87188.0,3,0,0,0,0,1,0,1,0,0,0,0,1,0
1476,69930.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0
1477,37697.0,6,1,0,1,0,0,0,1,1,0,0,1,0,0
1478,37401.0,7,1,0,0,0,1,1,0,1,0,0,1,0,0
1479,58597.0,7,2,0,1,0,0,1,0,1,0,0,1,0,0
1480,82032.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1481,28087.0,7,2,0,1,0,0,1,0,1,1,0,0,0,0
1482,74004.0,3,0,0,0,0,1,0,1,0,0,0,0,1,0
1483,19740.0,5,1,0,1,0,0,1,0,1,0,1,0,0,0
1484,57036.0,9,1,0,0,0,0,1,0,1,0,0,1,0,0
1485,53083.0,7,2,0,0,0,0,1,0,1,1,0,0,0,0
1486,69283.0,5,1,0,0,0,1,1,0,1,0,0,1,0,0
1487,46098.0,8,2,0,0,1,0,0,1,1,0,0,1,0,0
1488,23331.0,8,1,0,0,0,0,1,0,1,0,0,0,1,0
1489,23331.0,9,1,0,0,0,0,0,1,1,0,0,0,1,0
1490,9255.0,8,1,0,1,0,0,0,1,1,0,0,0,1,0
1491,67786.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1492,71969.0,8,1,0,0,0,1,1,0,1,0,0,1,0,0
1493,59235.0,7,1,0,0,1,0,0,1,1,0,1,0,0,0
1494,31928.0,7,1,0,1,0,0,1,0,1,0,0,0,1,0
1495,74881.0,5,2,0,0,1,0,1,0,1,0,1,0,0,0
1496,65819.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0
1497,51411.0,5,3,0,0,0,1,0,1,1,1,0,0,0,0
1498,51983.0,7,1,0,1,0,0,0,0,1,0,1,0,0,0
1499,42386.0,8,1,0,0,1,0,1,0,1,0,0,0,1,0
1500,30390.0,6,0,0,0,0,0,1,0,0,0,0,0,1,0
1501,30983.0,8,0,0,1,0,0,0,1,0,0,1,0,0,0
1502,66033.0,7,1,0,1,0,0,0,0,1,1,0,0,0,0
1503,37284.0,6,2,0,0,0,0,1,0,1,0,0,1,0,0
1504,57530.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
1505,76800.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1506,63943.0,5,1,0,1,0,0,1,0,1,1,0,0,0,0
1507,76081.0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
1508,67445.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1509,37054.0,7,2,0,0,1,0,1,0,1,0,1,0,0,0
1510,47175.0,8,2,0,0,1,0,1,0,1,0,1,0,0,0
1511,31859.0,7,1,0,1,0,0,0,0,1,0,0,1,0,0
1512,27215.0,6,3,0,1,0,0,0,0,1,0,1,0,0,0
1513,70179.0,5,1,0,0,0,1,0,0,1,0,0,1,0,0
1514,39922.0,8,1,0,1,0,0,1,0,1,0,0,0,1,0
1515,49681.0,7,2,0,0,1,0,1,0,1,0,0,1,0,0
1516,24645.0,8,1,0,1,0,0,1,0,1,0,0,0,1,0
1517,79865.0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
1518,44322.0,8,1,0,1,0,0,1,0,1,0,0,0,1,0
1519,47958.0,5,1,0,1,0,0,0,1,1,1,0,0,0,0
1520,63972.0,4,1,0,0,1,0,0,1,1,0,1,0,0,0
1521,75315.0,2,1,0,1,0,0,1,0,1,1,0,0,0,0
1522,55517.0,9,2,0,0,0,1,1,0,1,1,0,0,0,0
1523,75283.0,4,3,0,0,0,1,1,0,1,1,0,0,0,0
1524,82800.0,3,0,0,0,0,1,0,1,0,0,0,0,0,0
1525,38998.0,8,2,0,1,0,0,1,0,1,1,0,0,0,0
1526,90638.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1527,27161.0,7,1,0,0,1,0,1,0,1,0,0,0,1,0
1528,42014.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1529,38201.0,8,1,0,0,0,1,1,0,1,0,1,0,0,0
1530,45203.0,6,2,0,1,0,0,1,0,1,0,0,0,1,0
1531,81574.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1532,34935.0,7,0,0,1,0,0,1,0,0,0,0,0,0,1
1533,60482.0,7,1,0,0,1,0,0,1,1,0,0,1,0,0
1534,34633.0,6,3,0,1,0,0,1,0,1,1,0,0,0,0
1535,78093.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1536,82460.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1537,45903.0,4,1,0,0,1,0,1,0,1,0,1,0,0,0
1538,81361.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1539,35860.0,5,2,0,0,0,1,0,0,1,0,0,1,0,0
1540,40442.0,7,2,0,0,1,0,1,0,1,1,0,0,0,0
1541,61482.0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
1542,34968.0,7,1,0,1,0,0,1,0,1,0,0,0,1,0
1543,75794.0,3,0,0,1,0,0,1,0,0,0,0,0,1,0
1544,31497.0,8,1,0,0,0,1,1,0,1,0,1,0,0,0
1545,74268.0,2,0,0,1,0,0,1,0,0,1,0,0,0,0
1546,13724.0,9,1,1,0,0,0,1,0,1,0,0,0,1,0
1547,45143.0,7,1,0,0,1,0,1,0,1,0,1,0,0,0
1548,52569.0,3,1,0,0,0,1,0,1,1,0,1,0,0,0
1549,48432.0,8,1,0,0,0,1,0,1,1,0,0,1,0,0
1550,17144.0,7,2,0,0,1,0,1,0,1,0,1,0,0,0
1551,36108.0,9,1,0,1,0,0,0,1,1,0,0,0,1,0
1552,76445.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1553,36663.0,2,1,0,0,0,1,1,0,1,0,0,1,0,0
1554,53843.0,7,1,0,0,1,0,1,0,1,0,1,0,0,0
1555,90226.0,2,0,0,0,1,0,1,0,0,1,0,0,0,0
1556,70638.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0
1557,44512.0,4,2,0,1,0,0,1,0,1,0,1,0,0,0
1558,27116.0,7,2,0,1,0,0,1,0,1,0,1,0,0,0
1559,54072.0,8,2,0,0,0,1,1,0,1,0,1,0,0,0
1560,71855.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0
1561,51250.0,9,1,0,0,0,0,0,1,1,0,0,0,0,1
1562,60432.0,6,1,0,0,1,0,1,0,1,0,0,1,0,0
1563,65526.0,2,1,0,0,0,1,1,0,1,0,1,0,0,0
1564,68655.0,3,0,0,1,0,0,0,1,0,0,0,0,1,0
1565,12393.0,9,0,0,0,0,0,1,0,0,0,0,1,0,0
1566,64509.0,4,0,0,1,0,0,0,1,0,0,0,0,0,1
1567,33955.0,8,1,0,1,0,0,0,1,1,0,0,1,0,0
1568,31353.0,8,2,0,1,0,0,1,0,1,0,0,1,0,0
1569,55434.0,4,1,0,1,0,0,1,0,1,0,0,0,1,0
1570,28359.0,7,1,0,1,0,0,1,0,1,0,0,0,1,0
1571,57100.0,3,1,0,1,0,0,0,1,1,0,0,0,1,0
1572,69139.0,4,1,0,1,0,0,1,0,1,0,1,0,0,0
